Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BCM,ACM,Change,Change_Percent,Direction
BCM_vs_ACM,Theta,9,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3191598760040824,1.308252635652518,-0.010907240351564429,-0.8268323309380791,Decrease
BCM_vs_ACM,Theta,9,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6671399929706834,0.6744665200222757,0.007326527051592313,1.0981993477813086,Increase
BCM_vs_ACM,Theta,9,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,204416.94757185705,186293.78822796844,-18123.159343888605,-8.865781217830735,Decrease
BCM_vs_ACM,Theta,9,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1009124496046057,0.107415501709534,0.0065030521049282974,6.444251557075961,Increase
BCM_vs_ACM,Theta,9,TP10,EN,Entropy,RAW_TP10_EN,5.401804718533586,5.410811539963174,0.00900682142958864,0.16673726465316763,Increase
BCM_vs_ACM,Theta,9,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2039021.703725758,1631243.8874710468,-407777.81625471124,-19.998699156051558,Decrease
BCM_vs_ACM,Theta,9,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3319049774146134,1.305317550210008,-0.026587427204605385,-1.9961954985869002,Decrease
BCM_vs_ACM,Theta,9,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6594870891850861,0.671367093009396,0.01188000382430987,1.801400515511188,Increase
BCM_vs_ACM,Theta,9,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,211838.34116411424,170826.85189868853,-41011.48926542571,-19.359804764357325,Decrease
BCM_vs_ACM,Theta,9,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.105743190228508,0.1044946881033169,-0.001248502125191106,-1.1806926975563425,Decrease
BCM_vs_ACM,Theta,9,TP9,EN,Entropy,RAW_TP9_EN,5.406201707465828,5.406270372258356,6.866479252742863e-05,0.0012701115541546347,Increase
BCM_vs_ACM,Theta,9,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2210505.941549495,1922064.87236798,-288441.0691815149,-13.048644826501885,Decrease
BCM_vs_ACM,Theta,9,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3241729468089578,1.31791086499571,-0.006262081813247722,-0.47290513133789086,Decrease
BCM_vs_ACM,Theta,9,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6636531743624009,0.6685097271696437,0.004856552807242842,0.7317907899572293,Increase
BCM_vs_ACM,Theta,9,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,229664.1070443597,192381.80242395384,-37282.30462040586,-16.233404993147133,Decrease
BCM_vs_ACM,Theta,9,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1079197523126497,0.1019529739124464,-0.005966778400203307,-5.528902978684762,Decrease
BCM_vs_ACM,Theta,14,AF7,EN,Entropy,RAW_AF7_EN,5.407423366123863,5.40746778969903,4.442357516687423e-05,0.0008215294449696073,Increase
BCM_vs_ACM,Theta,14,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1834475.4342915807,1787410.0245287656,-47065.40976281511,-2.5656058883661395,Decrease
BCM_vs_ACM,Theta,14,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3062192949510565,1.3096437727929655,0.003424477841909024,0.26216714568110383,Increase
BCM_vs_ACM,Theta,14,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6764427179440047,0.674487230013192,-0.0019554879308126827,-0.2890840390382554,Decrease
BCM_vs_ACM,Theta,14,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,184248.79524222657,177595.1690967528,-6653.626145473769,-3.611218264264056,Decrease
BCM_vs_ACM,Theta,14,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1030641247629539,0.1026903077042006,-0.0003738170587533063,-0.36270337482909837,Decrease
BCM_vs_ACM,Theta,14,AF8,EN,Entropy,RAW_AF8_EN,5.4087497838818495,5.402170583083195,-0.006579200798654483,-0.1216399549163948,Decrease
BCM_vs_ACM,Theta,14,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1787825.349666122,1736566.0720054563,-51259.2776606658,-2.8671300398687443,Decrease
BCM_vs_ACM,Theta,14,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.306939320782014,1.3093339458499933,0.0023946250679793835,0.1832238903445454,Increase
BCM_vs_ACM,Theta,14,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.678124530355217,0.6731473301790123,-0.004977200176204732,-0.7339655112605293,Decrease
BCM_vs_ACM,Theta,14,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,182229.11164705828,175411.63333238152,-6817.478314676759,-3.741157630116128,Decrease
BCM_vs_ACM,Theta,14,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.101258115390518,0.1029696972300362,0.0017115818395181948,1.6903157173301198,Increase
BCM_vs_ACM,Theta,14,TP10,EN,Entropy,RAW_TP10_EN,5.409726383039741,5.414728509986715,0.005002126946973995,0.09246543342111296,Increase
BCM_vs_ACM,Theta,14,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1643903.2103664284,1712478.4610500247,68575.25068359636,4.171489553105188,Increase
BCM_vs_ACM,Theta,14,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3160395528867728,1.3259448709171706,0.009905318030397847,0.7526611193919082,Increase
BCM_vs_ACM,Theta,14,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.670533633332011,0.665490705619707,-0.005042927712303968,-0.7520767731283944,Decrease
BCM_vs_ACM,Theta,14,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,172494.7584755834,194748.68376208027,22253.925286496873,12.901218264928852,Increase
BCM_vs_ACM,Theta,14,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1051870807323652,0.114484606379656,0.009297525647290805,8.839037629485265,Increase
BCM_vs_ACM,Theta,14,TP9,EN,Entropy,RAW_TP9_EN,5.408502870308953,5.406748330655828,-0.001754539653124887,-0.03244039423103165,Decrease
BCM_vs_ACM,Theta,14,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1972352.40596704,1812362.4753310247,-159989.93063601526,-8.111630059212088,Decrease
BCM_vs_ACM,Theta,14,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3293659873089798,1.3206870176163374,-0.008678969692642369,-0.6528653339635315,Decrease
BCM_vs_ACM,Theta,14,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.662644578317564,0.6680478222782341,0.0054032439606701566,0.8154060468417084,Increase
BCM_vs_ACM,Theta,14,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,214580.29186028143,184649.2574785984,-29931.034381683043,-13.948640913011658,Decrease
BCM_vs_ACM,Theta,14,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.109951681569127,0.1045488520470102,-0.005402829522116806,-4.913821639662717,Decrease
BCM_vs_ACM,Theta,16,AF7,EN,Entropy,RAW_AF7_EN,5.408280770167084,5.408253572985302,-2.7197181782234736e-05,-0.0005028803595452849,Decrease
BCM_vs_ACM,Theta,16,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2442847.796990736,1978991.109588776,-463856.6874019599,-18.98835809473557,Decrease
BCM_vs_ACM,Theta,16,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3295220161393468,1.3182415850620348,-0.011280431077312025,-0.8484576366826954,Decrease
BCM_vs_ACM,Theta,16,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6579866996606233,0.669502049829859,0.01151535016923566,1.7500885922428302,Increase
BCM_vs_ACM,Theta,16,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,263086.70894579805,200124.8930918236,-62961.81585397446,-23.93196376444317,Decrease
BCM_vs_ACM,Theta,16,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1123231695085498,0.1029910983800675,-0.009332071128482305,-8.308233438669097,Decrease
BCM_vs_ACM,Theta,16,AF8,EN,Entropy,RAW_AF8_EN,5.415605795807663,5.402600676132455,-0.013005119675207233,-0.2401415495432621,Decrease
BCM_vs_ACM,Theta,16,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1900681.1761997144,1756122.3303054278,-144558.84589428664,-7.605633585708595,Decrease
BCM_vs_ACM,Theta,16,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3376017794408612,1.309513824251014,-0.02808795518984719,-2.0998742392215117,Decrease
BCM_vs_ACM,Theta,16,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6615524556842727,0.6694897251957141,0.00793726951144147,1.199794429488075,Increase
BCM_vs_ACM,Theta,16,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,206584.17972047484,175783.61126993864,-30800.5684505362,-14.909451678348201,Decrease
BCM_vs_ACM,Theta,16,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1095512907293349,0.1023044023476866,-0.007246888381648289,-6.615064353329219,Decrease
BCM_vs_ACM,Theta,16,TP10,EN,Entropy,RAW_TP10_EN,5.412173046734057,5.401326090064533,-0.010846956669523955,-0.200417772600037,Decrease
BCM_vs_ACM,Theta,16,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2050382.2717192683,1818742.9613372888,-231639.31038197945,-11.297371888986698,Decrease
BCM_vs_ACM,Theta,16,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.350477572950621,1.3242127690120935,-0.026264803938527592,-1.9448530256701968,Decrease
BCM_vs_ACM,Theta,16,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6492808943399573,0.6605699178370444,0.011289023497087158,1.7386963940411795,Increase
BCM_vs_ACM,Theta,16,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,234519.0450945888,185031.04765092084,-49487.99744366796,-21.101909835812233,Decrease
BCM_vs_ACM,Theta,16,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1178494198945782,0.1035283685873289,-0.014321051307249297,-12.1519913462961,Decrease
BCM_vs_ACM,Theta,16,TP9,EN,Entropy,RAW_TP9_EN,5.397441073760335,5.409504762427595,0.012063688667259598,0.22350755668102115,Increase
BCM_vs_ACM,Theta,16,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1988748.8144064527,1752578.291113219,-236170.5232932337,-11.87533194651932,Decrease
BCM_vs_ACM,Theta,16,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3389205975402632,1.3226843836446236,-0.016236213895639562,-1.2126345599184285,Decrease
BCM_vs_ACM,Theta,16,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.655664440963715,0.6656458372381333,0.009981396274418297,1.5223330183572783,Increase
BCM_vs_ACM,Theta,16,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,218268.5472664357,183777.4271406657,-34491.12012576999,-15.80214857235817,Decrease
BCM_vs_ACM,Theta,16,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1117946962815113,0.1067203045781588,-0.005074391703352499,-4.5390272277091075,Decrease
BCM_vs_ACM,Theta,22,AF7,EN,Entropy,RAW_AF7_EN,5.397841435841048,5.402350817772242,0.004509381931193879,0.08354046677347912,Increase
BCM_vs_ACM,Theta,22,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1774807.125842812,1855673.557198056,80866.43135524401,4.5563503874733735,Increase
BCM_vs_ACM,Theta,22,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.305842770171415,1.321043470220376,0.015200700048960902,1.16405285507424,Increase
BCM_vs_ACM,Theta,22,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6731248594124947,0.6668849916422241,-0.006239867770270524,-0.927000048061915,Decrease
BCM_vs_ACM,Theta,22,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,178492.53288663286,186099.15453879145,7606.621652158588,4.261590963578198,Increase
BCM_vs_ACM,Theta,22,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1022832419123332,0.104365495436052,0.0020822535237187967,2.0357719258678686,Increase
BCM_vs_ACM,Theta,22,AF8,EN,Entropy,RAW_AF8_EN,5.4053285817415935,5.400305713679187,-0.0050228680624062605,-0.09292437983090929,Decrease
BCM_vs_ACM,Theta,22,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2020381.148836136,1975561.129522391,-44820.0193137452,-2.21839425395373,Decrease
BCM_vs_ACM,Theta,22,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.315931022130051,1.317697814511417,0.0017667923813660114,0.13426177752889867,Increase
BCM_vs_ACM,Theta,22,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6721525309492588,0.6681524259113861,-0.0040001050378726255,-0.5951186454990223,Decrease
BCM_vs_ACM,Theta,22,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,208876.6426673449,202626.8015991184,-6249.841068226495,-2.9921206068885056,Decrease
BCM_vs_ACM,Theta,22,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1051987358991471,0.1043158949387334,-0.0008828409604137027,-0.839212517971768,Decrease
BCM_vs_ACM,Theta,22,TP10,EN,Entropy,RAW_TP10_EN,5.405457649718593,5.408393449039108,0.0029357993205154642,0.054311762495601115,Increase
BCM_vs_ACM,Theta,22,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1738863.137738412,1904981.483468272,166118.34572986,9.553273177434521,Increase
BCM_vs_ACM,Theta,22,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.317886063662882,1.316898015366885,-0.0009880482959969683,-0.07497220914916004,Decrease
BCM_vs_ACM,Theta,22,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6701668682617878,0.6720277145455087,0.0018608462837208517,0.27766909583986593,Increase
BCM_vs_ACM,Theta,22,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,167687.10989811394,193782.14941884577,26095.039520731836,15.561744451667803,Increase
BCM_vs_ACM,Theta,22,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1001343031291086,0.1035335281645077,0.003399225035399092,3.394665892882169,Increase
BCM_vs_ACM,Theta,22,TP9,EN,Entropy,RAW_TP9_EN,5.408341390116823,5.40610769232358,-0.002233697793243117,-0.041300976253550954,Decrease
BCM_vs_ACM,Theta,22,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1702855.6019522983,1637880.1795871535,-64975.42236514483,-3.8156742292565196,Decrease
BCM_vs_ACM,Theta,22,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3146606875161235,1.3092792567601683,-0.005381430755955208,-0.4093399009384471,Decrease
BCM_vs_ACM,Theta,22,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6704364880079637,0.6728683263981227,0.0024318383901589247,0.36272464784614145,Increase
BCM_vs_ACM,Theta,22,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,176494.65170051737,165212.21267966722,-11282.439020850143,-6.392510431417832,Decrease
BCM_vs_ACM,Theta,22,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1048845517989426,0.1019647996000934,-0.0029197521988491987,-2.7837771614319227,Decrease
BCM_vs_ACM,Theta,25,AF7,EN,Entropy,RAW_AF7_EN,5.415325037729471,5.406020567810018,-0.009304469919452885,-0.17181738593024598,Decrease
BCM_vs_ACM,Theta,25,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1641770.582196534,1674001.7394620045,32231.157265470596,1.9631949564078772,Increase
BCM_vs_ACM,Theta,25,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.305229576089491,1.304996918920906,-0.00023265716858489327,-0.017824999743105842,Decrease
BCM_vs_ACM,Theta,25,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6796464498028739,0.678296116676766,-0.0013503331261078833,-0.19868170083129788,Decrease
BCM_vs_ACM,Theta,25,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,157686.61492567652,164974.95098846703,7288.336062790506,4.6220385073430394,Increase
BCM_vs_ACM,Theta,25,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.0970073908919019,0.0973345011826015,0.00032711029069959485,0.3372014108328129,Increase
BCM_vs_ACM,Theta,25,AF8,EN,Entropy,RAW_AF8_EN,5.419577827055941,5.410205355070173,-0.009372471985768627,-0.1729373077544677,Decrease
BCM_vs_ACM,Theta,25,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1214239.4191381135,1643173.1678564502,428933.7487183367,35.32530256864834,Increase
BCM_vs_ACM,Theta,25,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3130575111395395,1.3040176136183526,-0.009039897521186946,-0.6884616587236649,Decrease
BCM_vs_ACM,Theta,25,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6789324585368764,0.6769460199931938,-0.0019864385436826337,-0.2925826448132233,Decrease
BCM_vs_ACM,Theta,25,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,129438.48114190172,169184.76140417188,39746.28026227016,30.706695498610515,Increase
BCM_vs_ACM,Theta,25,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1063738336197077,0.1014441518240261,-0.004929681795681609,-4.634299270726194,Decrease
BCM_vs_ACM,Theta,25,TP10,EN,Entropy,RAW_TP10_EN,5.362977887931235,5.449818655812803,0.0868407678815677,1.6192639555160735,Increase
BCM_vs_ACM,Theta,25,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2106875.3424996417,1691212.0914788805,-415663.2510207612,-19.728896277632142,Decrease
BCM_vs_ACM,Theta,25,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3336772190420805,1.3054112438946297,-0.028265975147450773,-2.1194015121404663,Decrease
BCM_vs_ACM,Theta,25,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6750449165894022,0.6923738960601168,0.017328979470714545,2.567085396075198,Increase
BCM_vs_ACM,Theta,25,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,328442.2798309822,163151.68428223074,-165290.59554875147,-50.32561448355879,Decrease
BCM_vs_ACM,Theta,25,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1544672928405409,0.0977238662814769,-0.05674342655906399,-36.73491359600712,Decrease
BCM_vs_ACM,Theta,25,TP9,EN,Entropy,RAW_TP9_EN,5.40594473298547,5.412959422891655,0.007014689906184479,0.12975881650034127,Increase
BCM_vs_ACM,Theta,25,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2063535.497638582,2109660.7344551533,46125.23681657133,2.2352528885185152,Increase
BCM_vs_ACM,Theta,25,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3261675075888968,1.321378103154624,-0.0047894044342728925,-0.36114626597815697,Decrease
BCM_vs_ACM,Theta,25,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6659662002840925,0.6666004483466148,0.0006342480625223246,0.09523727514275689,Increase
BCM_vs_ACM,Theta,25,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,213161.64496453144,218672.865119707,5511.220155175572,2.5854652022846785,Increase
BCM_vs_ACM,Theta,25,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1059252029842409,0.1059609694829471,3.576649870620785e-05,0.033765806152412134,Increase
BCM_vs_ACM,Theta,26,AF7,EN,Entropy,RAW_AF7_EN,5.41254828681525,5.417671151861052,0.005122865045802172,0.09464793244027522,Increase
BCM_vs_ACM,Theta,26,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1609530.6560312938,1637585.855087157,28055.19905586331,1.7430670829868207,Increase
BCM_vs_ACM,Theta,26,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3065688791215873,1.3208251634836845,0.014256284362097249,1.0911238274465729,Increase
BCM_vs_ACM,Theta,26,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6764637893122266,0.674962554191226,-0.0015012351210006436,-0.22192394400400609,Decrease
BCM_vs_ACM,Theta,26,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,161175.05500203572,189792.24432092663,28617.189318890916,17.755346395587996,Increase
BCM_vs_ACM,Theta,26,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1015634254549864,0.1175291306134769,0.01596570515849051,15.719935682522463,Increase
BCM_vs_ACM,Theta,26,AF8,EN,Entropy,RAW_AF8_EN,5.4192009109134185,5.413295282990782,-0.005905627922636825,-0.10897599147401636,Decrease
BCM_vs_ACM,Theta,26,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1650058.6747832326,1694989.703561304,44931.02877807128,2.722995822192435,Increase
BCM_vs_ACM,Theta,26,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3137469451201726,1.3187476321808391,0.0050006870606664755,0.3806430971536186,Increase
BCM_vs_ACM,Theta,26,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6758556726327377,0.675141547568284,-0.0007141250644536745,-0.10566236156187928,Decrease
BCM_vs_ACM,Theta,26,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,183827.96830434035,192732.16582800145,8904.197523661103,4.843766487654135,Increase
BCM_vs_ACM,Theta,26,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1133831531297813,0.112501405224063,-0.0008817479057182942,-0.7776710043590185,Decrease
BCM_vs_ACM,Theta,26,TP10,EN,Entropy,RAW_TP10_EN,5.442735179221878,5.433374149861897,-0.009361029359981288,-0.17199127004594755,Decrease
BCM_vs_ACM,Theta,26,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1683626.436840161,1646305.909287444,-37320.5275527169,-2.2166750732876506,Decrease
BCM_vs_ACM,Theta,26,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3118032978955316,1.3076944822086478,-0.0041088156868838155,-0.313218886815989,Decrease
BCM_vs_ACM,Theta,26,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6866274985118752,0.6807211018473732,-0.005906396664501989,-0.8602039209473692,Decrease
BCM_vs_ACM,Theta,26,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,169088.21476782818,166855.09016471152,-2233.124603116652,-1.3206861319003889,Decrease
BCM_vs_ACM,Theta,26,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1040204876756002,0.101259131762138,-0.0027613559134622018,-2.6546269635591466,Decrease
BCM_vs_ACM,Theta,26,TP9,EN,Entropy,RAW_TP9_EN,5.428215223901505,5.419833687787211,-0.008381536114294263,-0.15440684955505637,Decrease
BCM_vs_ACM,Theta,26,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1619235.6045210017,1555359.7273548683,-63875.877166133374,-3.9448167386999238,Decrease
BCM_vs_ACM,Theta,26,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3038746755958113,1.30452247413187,0.0006477985360586747,0.0496825767217743,Increase
BCM_vs_ACM,Theta,26,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6834135133982614,0.6789927746782558,-0.00442073872000559,-0.6468614730814359,Decrease
BCM_vs_ACM,Theta,26,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,161598.08429507815,157546.97117760932,-4051.1131174688344,-2.5069066475265265,Decrease
BCM_vs_ACM,Theta,26,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1018331087604164,0.1029801714733635,0.0011470627129470945,1.1264143134879623,Increase
BCM_vs_ACM,Theta,27,AF7,EN,Entropy,RAW_AF7_EN,5.360328481517209,5.188864947384367,-0.1714635341328421,-3.198750500534817,Decrease
BCM_vs_ACM,Theta,27,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2235478.200594729,1866800.071302968,-368678.12929176074,-16.492137082512244,Decrease
BCM_vs_ACM,Theta,27,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.304904233442059,1.4254893494714276,0.1205851160293685,9.240916914744822,Increase
BCM_vs_ACM,Theta,27,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.704581964062622,0.6469692944639047,-0.05761266959871725,-8.176858412117506,Decrease
BCM_vs_ACM,Theta,27,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,296481.4992924987,479441.5939189535,182960.0946264548,61.7104591898844,Increase
BCM_vs_ACM,Theta,27,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.140866661663423,0.2617261996467705,0.12085953798334753,85.79711945763357,Increase
BCM_vs_ACM,Theta,27,AF8,EN,Entropy,RAW_AF8_EN,5.4113195902696,5.406335763910143,-0.004983826359457488,-0.0921000187905957,Decrease
BCM_vs_ACM,Theta,27,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1731724.153080434,1569682.0185862738,-162042.1344941603,-9.357271722861618,Decrease
BCM_vs_ACM,Theta,27,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3164107792824429,1.307501943584419,-0.00890883569802381,-0.6767519560178542,Decrease
BCM_vs_ACM,Theta,27,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.673104727312746,0.6755898730521683,0.0024851457394223786,0.3692064011114426,Increase
BCM_vs_ACM,Theta,27,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,175414.61847691852,160542.62539877926,-14871.993078139261,-8.478194809115156,Decrease
BCM_vs_ACM,Theta,27,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1064382768642802,0.1037418908382887,-0.0026963860259914957,-2.533286055945519,Decrease
BCM_vs_ACM,Theta,27,TP10,EN,Entropy,RAW_TP10_EN,4.917827877317905,4.6975065723754925,-0.22032130494241287,-4.480053195000638,Decrease
BCM_vs_ACM,Theta,27,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1204037.5465365842,1368444.8211107592,164407.274574175,13.654663431974592,Increase
BCM_vs_ACM,Theta,27,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2109332971682916,1.167761621269355,-0.04317167589893667,-3.5651572221105425,Decrease
BCM_vs_ACM,Theta,27,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7653371062557094,0.8116374165716042,0.046300310315894766,6.049662290962437,Increase
BCM_vs_ACM,Theta,27,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,87229.05361434592,69171.39504905189,-18057.658565294027,-20.701426665855994,Decrease
BCM_vs_ACM,Theta,27,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.0716308674350783,0.0513788483118553,-0.02025201912322299,-28.27275425859968,Decrease
BCM_vs_ACM,Theta,27,TP9,EN,Entropy,RAW_TP9_EN,4.946609840859288,4.90301690699416,-0.04359293386512775,-0.8812688946083346,Decrease
BCM_vs_ACM,Theta,27,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1195182.91687662,1224078.3268374535,28895.40996083361,2.417655871148677,Increase
BCM_vs_ACM,Theta,27,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.206033439817085,1.203054383452459,-0.0029790563646261425,-0.2470127499182747,Decrease
