Condition_Pair,Band,Subject,Channel,Feature_Type,Feature,Source_Column,BF,AF,Change,Change_Percent,Direction
BF_vs_AF,Alpha,25,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3083105311510588,1.3080495287394145,-0.0002610024116442844,-0.01994957660507808,Decrease
BF_vs_AF,Alpha,25,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6753304461489917,0.6754105819606199,8.013581162813477e-05,0.011866163014728818,Increase
BF_vs_AF,Alpha,25,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,207644.4737815433,201946.682965779,-5697.790815764281,-2.74401274062259,Decrease
BF_vs_AF,Alpha,25,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1276564331790616,0.123740447126897,-0.003915986052164616,-3.067597891186358,Decrease
BF_vs_AF,Alpha,25,TP10,EN,Entropy,RAW_TP10_EN,5.435685831816571,5.432407434249929,-0.003278397566641722,-0.0603124917090012,Decrease
BF_vs_AF,Alpha,25,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1676628.089587615,1644175.02733685,-32453.06225076504,-1.935614848177047,Decrease
BF_vs_AF,Alpha,25,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.30782280874995,1.302385368868734,-0.005437439881216033,-0.4157627351990653,Decrease
BF_vs_AF,Alpha,25,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6816088226100352,0.6873943599770957,0.005785537367060556,0.8488061150538542,Increase
BF_vs_AF,Alpha,25,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,230124.29837956236,242445.54749201675,12321.249112454389,5.354171288827557,Increase
BF_vs_AF,Alpha,25,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1249682878609608,0.1195000729557654,-0.005468214905195404,-4.37568202204972,Decrease
BF_vs_AF,Alpha,25,TP9,EN,Entropy,RAW_TP9_EN,5.400514784380692,5.405137717971588,0.004622933590895606,0.08560172086309258,Increase
BF_vs_AF,Alpha,25,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1889571.9870677087,2096339.2022709483,206767.21520323958,10.942542365062618,Increase
BF_vs_AF,Alpha,25,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.31374790414658,1.3089333995781804,-0.004814504568399602,-0.36647096092055337,Decrease
BF_vs_AF,Alpha,25,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.670604657505845,0.6741121761483634,0.0035075186425184146,0.5230382168182068,Increase
BF_vs_AF,Alpha,26,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,184253.54407695812,185012.4410192504,758.8969422922819,0.4118764423740526,Increase
BF_vs_AF,Alpha,26,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1203075236459526,0.1218193944879809,0.0015118708420283067,1.2566718989890615,Increase
BF_vs_AF,Alpha,26,AF7,EN,Entropy,RAW_AF7_EN,5.415537632324157,5.41348145063732,-0.0020561816868367444,-0.03796819127548568,Decrease
BF_vs_AF,Alpha,26,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1514633.8065579063,1532316.0245609712,17682.21800306486,1.1674252830292182,Increase
BF_vs_AF,Alpha,26,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3128530657479265,1.3182379669391304,0.005384901191203939,0.4101678498298806,Increase
BF_vs_AF,Alpha,26,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6719272695365942,0.6730278216985375,0.001100552161943269,0.16379037015453818,Increase
BF_vs_AF,Alpha,26,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,168865.09035944752,177034.57216284474,8169.4818033972115,4.837874889361436,Increase
BF_vs_AF,Alpha,26,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1221642658488014,0.1249114805151608,0.002747214666359396,2.248787439822649,Increase
BF_vs_AF,Alpha,26,AF8,EN,Entropy,RAW_AF8_EN,5.406906241341586,5.417082891628631,0.010176650287045064,0.18821577132656156,Increase
BF_vs_AF,Alpha,26,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1465357.9662456887,1453437.4546938664,-11920.511551822303,-0.8134880231594998,Decrease
BF_vs_AF,Alpha,26,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3175565011016606,1.3204511530280585,0.0028946519263979287,0.21969850431291538,Increase
BF_vs_AF,Alpha,26,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6747874635204161,0.6746732142256998,-0.0001142492947162621,-0.016931152532119534,Decrease
BF_vs_AF,Alpha,26,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,198924.6588077492,200398.67518225632,1474.0163745071332,0.7409922848889724,Increase
BF_vs_AF,Alpha,26,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1205877744618223,0.1221433132961475,0.0015555388343252013,1.2899639629867121,Increase
BF_vs_AF,Alpha,26,TP10,EN,Entropy,RAW_TP10_EN,5.420115303794717,5.416309733313711,-0.0038055704810062707,-0.07021198383624651,Decrease
BF_vs_AF,Alpha,26,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1612369.78614377,1677778.114067893,65408.327924123034,4.056658000306313,Increase
BF_vs_AF,Alpha,26,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.312993503810172,1.3066406058501392,-0.0063528979600329105,-0.4838483923642771,Decrease
BF_vs_AF,Alpha,26,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6797168541694364,0.6792610746334946,-0.00045577953594178044,-0.0670543231561779,Decrease
BF_vs_AF,Alpha,26,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,185367.0990632901,211783.7087462343,26416.609682944196,14.25097000300185,Increase
BF_vs_AF,Alpha,26,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1144759303510667,0.1269941998691685,0.012518269518101796,10.935285242680843,Increase
BF_vs_AF,Alpha,26,TP9,EN,Entropy,RAW_TP9_EN,5.417606110387204,5.409784679037365,-0.007821431349839258,-0.14437061666117046,Decrease
BF_vs_AF,Alpha,26,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1620256.8785163416,1579590.716541604,-40666.16197473765,-2.509858931256344,Decrease
BF_vs_AF,Alpha,26,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3084809670921267,1.3045818187578972,-0.003899148334229441,-0.29799045093446225,Decrease
BF_vs_AF,Alpha,26,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6737617783303618,0.677637800243061,0.0038760219126992013,0.5752807650063364,Increase
BF_vs_AF,Alpha,27,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,236557.20064685936,298304.4631662499,61747.262519390555,26.10246585204099,Increase
BF_vs_AF,Alpha,27,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1137177405878133,0.1207251849638243,0.007007444376011002,6.162138237876635,Increase
BF_vs_AF,Alpha,27,AF7,EN,Entropy,RAW_AF7_EN,5.317782541518584,5.406499646565668,0.08871710504708386,1.668310134053529,Increase
BF_vs_AF,Alpha,27,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2079471.7681545108,2427077.8458777256,347606.07772321487,16.716075834571598,Increase
BF_vs_AF,Alpha,27,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3884363273451703,1.3295235109779957,-0.0589128163671746,-4.243105370184446,Decrease
BF_vs_AF,Alpha,27,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6562990636603903,0.6769108205737795,0.020611756913389234,3.140604345590691,Increase
BF_vs_AF,Alpha,27,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,206487.01102290576,237952.4549648513,31465.44394194553,15.238461628201419,Increase
BF_vs_AF,Alpha,27,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1202727179405885,0.1223645363695908,0.002091818429002301,1.7392293654123652,Increase
BF_vs_AF,Alpha,27,AF8,EN,Entropy,RAW_AF8_EN,5.41370893414833,5.412778678045201,-0.0009302561031292456,-0.01718334166917289,Decrease
BF_vs_AF,Alpha,27,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1794954.0775318737,1954514.2974774227,159560.21994554903,8.889376165263798,Increase
BF_vs_AF,Alpha,27,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3051817928689529,1.3118286851112688,0.00664689224231596,0.5092694579890867,Increase
BF_vs_AF,Alpha,27,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.680114100582285,0.6763815110910729,-0.003732589491212135,-0.5488181303720139,Decrease
BF_vs_AF,Alpha,27,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,146717.1720319326,171815.256215747,25098.08418381441,17.10643944142536,Increase
BF_vs_AF,Alpha,27,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.1005150648947142,0.1016248289461237,0.001109764051409487,1.1040773366379693,Increase
BF_vs_AF,Alpha,27,TP10,EN,Entropy,RAW_TP10_EN,5.219754405142633,5.1883134758985205,-0.03144092924411268,-0.602344991809122,Decrease
BF_vs_AF,Alpha,27,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1545684.5389609276,1643470.542437932,97786.00347700436,6.326388147916657,Increase
BF_vs_AF,Alpha,27,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.284568413513412,1.2483759728785675,-0.036192440634844614,-2.817478637502457,Decrease
BF_vs_AF,Alpha,27,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7305303560188879,0.7557576795615343,0.02522732354264634,3.453288879072136,Increase
BF_vs_AF,Alpha,27,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,167029.6746948723,127895.00460067503,-39134.67009419725,-23.429770886932502,Decrease
BF_vs_AF,Alpha,27,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.1187691380626794,0.0623864838938821,-0.0563826541687973,-47.47247903663479,Decrease
BF_vs_AF,Alpha,27,TP9,EN,Entropy,RAW_TP9_EN,5.168798119791255,4.5519511291941015,-0.6168469905971534,-11.93405074644442,Decrease
BF_vs_AF,Alpha,27,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1329285.297709789,1962281.2647463928,632995.967036604,47.619270906492815,Increase
BF_vs_AF,Alpha,27,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3746906984017386,1.145697907272071,-0.22899279112966764,-16.657768281687098,Decrease
BF_vs_AF,Alpha,27,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6782474640670051,0.847746983850852,0.16949951978384692,24.990807745519533,Increase
BF_vs_AF,Alpha,28,AF7,BP,Alpha Band Power,RAW_AF7_BP_Alpha,253460.7313824777,267083.3427297326,13622.611347254919,5.374643745779343,Increase
BF_vs_AF,Alpha,28,AF7,RP,Alpha Relative Power,RAW_AF7_RP_Alpha,0.1181686148596126,0.1139396538536197,-0.00422896100599289,-3.578751440064696,Decrease
BF_vs_AF,Alpha,28,AF7,EN,Entropy,RAW_AF7_EN,5.424686265745111,5.391690279138608,-0.032995986606502825,-0.6082561274531264,Decrease
BF_vs_AF,Alpha,28,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,2212149.0077961087,2437263.643011515,225114.6352154063,10.176287149828148,Increase
BF_vs_AF,Alpha,28,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3236886033306934,1.3434533352182898,0.01976473188759642,1.493155704284526,Increase
BF_vs_AF,Alpha,28,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6889389267323296,0.6807902248640523,-0.00814870186827732,-1.1827901650044663,Decrease
BF_vs_AF,Alpha,28,AF8,BP,Alpha Band Power,RAW_AF8_BP_Alpha,295115.6031458453,275572.52719143825,-19543.075954407046,-6.62217644410652,Decrease
BF_vs_AF,Alpha,28,AF8,RP,Alpha Relative Power,RAW_AF8_RP_Alpha,0.1270231463337822,0.12138018603548,-0.005642960298302205,-4.4424661655554045,Decrease
BF_vs_AF,Alpha,28,AF8,EN,Entropy,RAW_AF8_EN,5.403696727407767,5.411893292162558,0.008196564754791247,0.15168439622486474,Increase
BF_vs_AF,Alpha,28,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2335052.53544096,2221645.0535431425,-113407.48189781746,-4.85674220072317,Decrease
BF_vs_AF,Alpha,28,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3262068418613,1.316187731323116,-0.01001911053818394,-0.7554711845795,Decrease
BF_vs_AF,Alpha,28,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.663671713769076,0.6713846985384109,0.007712984769334907,1.162168676066046,Increase
BF_vs_AF,Alpha,28,TP10,BP,Alpha Band Power,RAW_TP10_BP_Alpha,182251.76512755445,163335.92419051612,-18915.84093703833,-10.378961720233274,Decrease
BF_vs_AF,Alpha,28,TP10,RP,Alpha Relative Power,RAW_TP10_RP_Alpha,0.0937519288919131,0.0792505899797383,-0.014501338912174797,-15.467776592515165,Decrease
BF_vs_AF,Alpha,28,TP10,EN,Entropy,RAW_TP10_EN,4.818192381968147,4.876427372355128,0.05823499038698099,1.2086480939391844,Increase
BF_vs_AF,Alpha,28,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1893360.2602752843,2078582.1039104837,185221.84363519936,9.782704724576247,Increase
BF_vs_AF,Alpha,28,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.2120049001272584,1.224949556437919,0.012944656310660552,1.068036631642445,Increase
BF_vs_AF,Alpha,28,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.7781767237196078,0.777212403912835,-0.0009643198067728065,-0.12392041259772628,Decrease
BF_vs_AF,Alpha,28,TP9,BP,Alpha Band Power,RAW_TP9_BP_Alpha,128994.99735242053,162264.94714496864,33269.94979254811,25.791658959961843,Increase
BF_vs_AF,Alpha,28,TP9,RP,Alpha Relative Power,RAW_TP9_RP_Alpha,0.0700791581739656,0.0843807464040534,0.0143015882300878,20.407762596955454,Increase
BF_vs_AF,Alpha,28,TP9,EN,Entropy,RAW_TP9_EN,4.983312058540581,4.90556210682843,-0.07774995171215071,-1.5602063607254941,Decrease
BF_vs_AF,Alpha,28,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1854077.050321592,1879728.9917107471,25651.94138915511,1.3835423605888302,Increase
BF_vs_AF,Alpha,28,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.240320762182075,1.2117605935166256,-0.028560168665449526,-2.302643762505766,Decrease
BF_vs_AF,Alpha,28,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.7480571096856138,0.7855278959785014,0.03747078629288758,5.0090809655743325,Increase
BF_vs_AF,Theta,1,AF7,EN,Entropy,RAW_AF7_EN,5.402825132003376,5.405201674269435,0.0023765422660586566,0.04398702915593774,Increase
BF_vs_AF,Theta,1,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1877928.498986556,1972198.1872532272,94269.68826667126,5.019876332754144,Increase
BF_vs_AF,Theta,1,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3139016413615554,1.3277981499701954,0.013896508608640001,1.0576521233537302,Increase
BF_vs_AF,Theta,1,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6711509769711477,0.662233898285839,-0.008917078685308666,-1.3286248536135268,Decrease
BF_vs_AF,Theta,1,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,190947.78543432307,210784.24628150003,19836.46084717696,10.38842152688896,Increase
BF_vs_AF,Theta,1,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1060896954145932,0.1057873271316626,-0.0003023682829306068,-0.2850119248141554,Decrease
BF_vs_AF,Theta,1,AF8,EN,Entropy,RAW_AF8_EN,5.408981396228745,5.401801294159147,-0.007180102069598071,-0.13274407034574362,Decrease
BF_vs_AF,Theta,1,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1793028.1877018,1790254.0254517633,-2774.1622500366066,-0.15471938863339163,Decrease
BF_vs_AF,Theta,1,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3226756299809153,1.311768029558697,-0.010907600422218167,-0.824661782146508,Decrease
BF_vs_AF,Theta,1,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6659409247012404,0.6722464126404071,0.006305487939166632,0.946853948343158,Increase
BF_vs_AF,Theta,1,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,180377.2098625763,188933.1603891381,8555.950526561792,4.743365602051557,Increase
BF_vs_AF,Theta,1,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1033498420486028,0.1031417560870193,-0.000208085961583504,-0.2013413445621392,Decrease
BF_vs_AF,Theta,1,TP10,EN,Entropy,RAW_TP10_EN,5.417307614662321,5.414887504374313,-0.002420110288007926,-0.044673672978394814,Decrease
BF_vs_AF,Theta,1,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1878640.772773216,1944952.1537182608,66311.3809450448,3.5297531016085166,Increase
BF_vs_AF,Theta,1,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3247888919826871,1.324804040179408,1.5148196720771168e-05,0.00114344231088021,Increase
BF_vs_AF,Theta,1,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6627468245006571,0.6670050644532972,0.004258239952640075,0.6425138220539075,Increase
BF_vs_AF,Theta,1,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,192518.13297527903,188809.7680363543,-3708.3649389247294,-1.9262418981597516,Decrease
BF_vs_AF,Theta,1,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1025424146234889,0.0961122416736462,-0.006430172949842702,-6.270744621581958,Decrease
BF_vs_AF,Theta,1,TP9,EN,Entropy,RAW_TP9_EN,5.410009140296133,5.40877929764175,-0.001229842654382196,-0.02273272784738543,Decrease
BF_vs_AF,Theta,1,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1917621.8123279165,2064939.8705613613,147318.0582334448,7.682331171160728,Increase
BF_vs_AF,Theta,1,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3148771780587736,1.3294276108307368,0.014550432771963218,1.1066001459881472,Increase
BF_vs_AF,Theta,1,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6707327937504237,0.660311216975648,-0.010421576774775732,-1.553759838773225,Decrease
BF_vs_AF,Theta,1,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,190848.13219409907,226195.60262709224,35347.47043299317,18.521255632223628,Increase
BF_vs_AF,Theta,1,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1010201879774206,0.112597352871434,0.011577164894013406,11.460248813436243,Increase
BF_vs_AF,Theta,2,AF7,EN,Entropy,RAW_AF7_EN,5.406896216260327,5.401133097281749,-0.0057631189785780634,-0.10658830404856777,Decrease
BF_vs_AF,Theta,2,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1684541.9531380087,1671963.5844207825,-12578.3687172262,-0.7466937047067831,Decrease
BF_vs_AF,Theta,2,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3004500274496795,1.2958957377410478,-0.004554289708631698,-0.35020874408862473,Decrease
BF_vs_AF,Theta,2,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6759978367910863,0.681814092787419,0.005816255996332731,0.8603956521432206,Increase
BF_vs_AF,Theta,2,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,163465.44059114324,163054.60445440427,-410.83613673897344,-0.25132904866818256,Decrease
BF_vs_AF,Theta,2,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1013012739967045,0.0971583700837722,-0.004142903912932289,-4.089685893848744,Decrease
BF_vs_AF,Theta,2,AF8,EN,Entropy,RAW_AF8_EN,5.39428976034464,5.40730166840247,0.01301190805782948,0.2412163349748967,Increase
BF_vs_AF,Theta,2,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,1719046.623233544,1731788.9407038,12742.317470256006,0.7412432739193298,Increase
BF_vs_AF,Theta,2,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.3017011538754977,1.3063749137067249,0.004673759831227198,0.3590501412180682,Increase
BF_vs_AF,Theta,2,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6786471454900103,0.6749916004217427,-0.003655545068267596,-0.5386518005064542,Decrease
BF_vs_AF,Theta,2,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,158676.6636574383,158870.800502125,194.13684468669817,0.12234744556125383,Increase
BF_vs_AF,Theta,2,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.0961155494121867,0.0945246517676755,-0.0015908976445112022,-1.6551927905949095,Decrease
BF_vs_AF,Theta,2,TP10,EN,Entropy,RAW_TP10_EN,5.402429921684916,5.408153099919273,0.00572317823435764,0.10593711195373895,Increase
BF_vs_AF,Theta,2,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,1915812.2789246272,1739002.990864179,-176809.28806044813,-9.228946385065123,Decrease
BF_vs_AF,Theta,2,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3124326820061245,1.3202405526871723,0.007807870681047824,0.5949158983996856,Increase
BF_vs_AF,Theta,2,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6744919317622526,0.6685618009039898,-0.005930130858262883,-0.8791996729700182,Decrease
BF_vs_AF,Theta,2,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,188952.20593867652,178951.14461700455,-10001.061321671965,-5.292905299511432,Decrease
BF_vs_AF,Theta,2,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.1036285107343994,0.1050198864759849,0.0013913757415855016,1.3426572781226271,Increase
BF_vs_AF,Theta,2,TP9,EN,Entropy,RAW_TP9_EN,5.41915451248653,5.405564533292939,-0.013589979193591617,-0.25077674316682247,Decrease
BF_vs_AF,Theta,2,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,1669724.5463530892,1632539.470265876,-37185.07608721312,-2.227018592284009,Decrease
BF_vs_AF,Theta,2,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3183854079597717,1.3139382616334836,-0.004447146326288065,-0.33731762346870287,Decrease
BF_vs_AF,Theta,2,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6678253846866344,0.6693150986673937,0.0014897139807592552,0.2230693853391449,Increase
BF_vs_AF,Theta,2,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,161412.56189969377,180406.771211094,18994.20931140022,11.767491382240589,Increase
BF_vs_AF,Theta,2,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1012191995649895,0.1106071503101015,0.009387950745112006,9.27487155150275,Increase
BF_vs_AF,Theta,9,AF7,EN,Entropy,RAW_AF7_EN,5.413944405994572,5.394038459120504,-0.01990594687406766,-0.3676791888004403,Decrease
BF_vs_AF,Theta,9,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1943464.212952936,2133898.408393494,190434.19544055779,9.798698333179415,Increase
BF_vs_AF,Theta,9,AF7,HJ,Hjorth Complexity,RAW_AF7_HJ_Complexity,1.3118449987132106,1.3153866743778055,0.0035416756645949565,0.2699766868851875,Increase
BF_vs_AF,Theta,9,AF7,HJ,Hjorth Mobility,RAW_AF7_HJ_Mobility,0.6691918055230357,0.666586864418383,-0.0026049411046527027,-0.38926673685382307,Decrease
BF_vs_AF,Theta,9,AF7,BP,Theta Band Power,RAW_AF7_BP_Theta,190685.1273036384,212684.60195776392,21999.474654125515,11.537068970824633,Increase
BF_vs_AF,Theta,9,AF7,RP,Theta Relative Power,RAW_AF7_RP_Theta,0.1023547575811584,0.1045246317142899,0.002169874133131494,2.1199543474185583,Increase
BF_vs_AF,Theta,9,AF8,EN,Entropy,RAW_AF8_EN,5.398836662268932,5.399309463206713,0.0004728009377803488,0.008757459566884692,Increase
BF_vs_AF,Theta,9,AF8,HJ,Hjorth Activity,RAW_AF8_HJ_Activity,2070466.0581160544,2261133.94772366,190667.88960760576,9.208935778502793,Increase
BF_vs_AF,Theta,9,AF8,HJ,Hjorth Complexity,RAW_AF8_HJ_Complexity,1.315904970225254,1.3356324134031496,0.019727443177895543,1.4991540897150526,Increase
BF_vs_AF,Theta,9,AF8,HJ,Hjorth Mobility,RAW_AF8_HJ_Mobility,0.6662021633606702,0.6631348678155277,-0.003067295545142512,-0.4604151282952127,Decrease
BF_vs_AF,Theta,9,AF8,BP,Theta Band Power,RAW_AF8_BP_Theta,224094.34492613043,246375.03415824624,22280.68923211581,9.942548634799476,Increase
BF_vs_AF,Theta,9,AF8,RP,Theta Relative Power,RAW_AF8_RP_Theta,0.1132635626284114,0.1120455618791946,-0.0012180007492168105,-1.0753685659815924,Decrease
BF_vs_AF,Theta,9,TP10,EN,Entropy,RAW_TP10_EN,5.413848573883188,5.41613367015108,0.002285096267891973,0.04220835209384039,Increase
BF_vs_AF,Theta,9,TP10,HJ,Hjorth Activity,RAW_TP10_HJ_Activity,2132641.1647998164,1652590.4515444138,-480050.71325540263,-22.509680539738774,Decrease
BF_vs_AF,Theta,9,TP10,HJ,Hjorth Complexity,RAW_TP10_HJ_Complexity,1.3262805099062345,1.3150495022936002,-0.011231007612634292,-0.8468048447329066,Decrease
BF_vs_AF,Theta,9,TP10,HJ,Hjorth Mobility,RAW_TP10_HJ_Mobility,0.6649893976425686,0.6719484682709391,0.006959070628370534,1.0464934708795206,Increase
BF_vs_AF,Theta,9,TP10,BP,Theta Band Power,RAW_TP10_BP_Theta,228613.74396579,167749.0563173571,-60864.68764843288,-26.623372065303624,Decrease
BF_vs_AF,Theta,9,TP10,RP,Theta Relative Power,RAW_TP10_RP_Theta,0.106819523625402,0.1025252527842996,-0.004294270841102399,-4.020117947877844,Decrease
BF_vs_AF,Theta,9,TP9,EN,Entropy,RAW_TP9_EN,5.409572383393136,5.409645034474264,7.265108112797236e-05,0.001343009686884016,Increase
BF_vs_AF,Theta,9,TP9,HJ,Hjorth Activity,RAW_TP9_HJ_Activity,2216416.4470442897,2039514.8196418688,-176901.62740242085,-7.981425496022133,Decrease
BF_vs_AF,Theta,9,TP9,HJ,Hjorth Complexity,RAW_TP9_HJ_Complexity,1.3181230631669223,1.3348618302151507,0.01673876704822841,1.269894102908104,Increase
BF_vs_AF,Theta,9,TP9,HJ,Hjorth Mobility,RAW_TP9_HJ_Mobility,0.6678289735406572,0.655530237323422,-0.012298736217235207,-1.8415996766403344,Decrease
BF_vs_AF,Theta,9,TP9,BP,Theta Band Power,RAW_TP9_BP_Theta,221963.29874636448,214688.19887401647,-7275.099872348015,-3.2776138728507584,Decrease
BF_vs_AF,Theta,9,TP9,RP,Theta Relative Power,RAW_TP9_RP_Theta,0.1005156388731325,0.1084471407131948,0.007931501840062305,7.8908137370277105,Increase
BF_vs_AF,Theta,14,AF7,EN,Entropy,RAW_AF7_EN,5.413929056962397,5.407157876232947,-0.006771180729449711,-0.12506962426376583,Decrease
BF_vs_AF,Theta,14,AF7,HJ,Hjorth Activity,RAW_AF7_HJ_Activity,1734168.62809873,1850252.2199659536,116083.59186722361,6.693904501922216,Increase
